"riding_id","election_id","order","cre_id","party_name","candidate_name","re_id","votes","votes_percent","delta_percent","expenditures","elected"
"Moncton-Riverview-Dieppe","F2015",1,"F2015:Moncton-Riverview-Dieppe:Robert Goguen:Conservative","Conservative","Robert Goguen","F2015:Moncton-Riverview-Dieppe",11168,21.46,NA,"94944.45",FALSE
"Montarville","F2015",1,"F2015:Montarville:Catherine Fournier:Bloc Québécois","Bloc Québécois","Catherine Fournier","F2015:Montarville",16460,28.42,NA,NA,FALSE
"Montarville","F2015",2,"F2015:Montarville:Djaouida Sellah:New Democratic","New Democratic","Djaouida Sellah","F2015:Montarville",14296,24.68,NA,NA,FALSE
"Montarville","F2015",0,"F2015:Montarville:Michel Picard:Liberal","Liberal","Michel Picard","F2015:Montarville",18848,32.54,NA,NA,TRUE
"Montarville","F2015",4,"F2015:Montarville:Olivier Adam:Green","Green","Olivier Adam","F2015:Montarville",1388,2.4,NA,NA,FALSE
"Montarville","F2015",3,"F2015:Montarville:Stéphane Duranleau:Conservative","Conservative","Stéphane Duranleau","F2015:Montarville",6284,10.85,NA,NA,FALSE
"Montcalm","F2015",3,"F2015:Montcalm:Gisèle Desroches:Conservative","Conservative","Gisèle Desroches","F2015:Montcalm",5093,9.61,NA,"6282.61",FALSE
"Montcalm","F2015",1,"F2015:Montcalm:Louis-Charles Thouin:Liberal","Liberal","Louis-Charles Thouin","F2015:Montcalm",14484,27.32,NA,"70923.39",FALSE
"Montcalm","F2015",0,"F2015:Montcalm:Luc Thériault:Bloc Québécois","Bloc Québécois","Luc Thériault","F2015:Montcalm",19405,36.61,NA,"17567.65",TRUE
"Montcalm","F2015",2,"F2015:Montcalm:Martin Leclerc:New Democratic","New Democratic","Martin Leclerc","F2015:Montcalm",12431,23.45,NA,"65982.01",FALSE
"Montcalm","F2015",4,"F2015:Montcalm:Yumi Yow Mei Ang:Green","Green","Yumi Yow Mei Ang","F2015:Montcalm",976,1.84,NA,NA,FALSE
"Montmagny-L'Islet-Kamouraska-Rivière-du-Loup","F2015",0,"F2015:Montmagny-L'Islet-Kamouraska-Rivière-du-Loup:Bernard Généreux:Conservative","Conservative","Bernard Généreux","F2015:Montmagny-L'Islet-Kamouraska-Rivière-du-Loup",14274,28.99,NA,"77412.02",TRUE
"Montmagny-L'Islet-Kamouraska-Rivière-du-Loup","F2015",4,"F2015:Montmagny-L'Islet-Kamouraska-Rivière-du-Loup:Chantal Breton:Green","Green","Chantal Breton","F2015:Montmagny-L'Islet-Kamouraska-Rivière-du-Loup",823,1.67,NA,NA,FALSE
"Montmagny-L'Islet-Kamouraska-Rivière-du-Loup","F2015",2,"F2015:Montmagny-L'Islet-Kamouraska-Rivière-du-Loup:François Lapointe:New Democratic","New Democratic","François Lapointe","F2015:Montmagny-L'Islet-Kamouraska-Rivière-du-Loup",11918,24.2,NA,"42243.41",FALSE
"Montmagny-L'Islet-Kamouraska-Rivière-du-Loup","F2015",3,"F2015:Montmagny-L'Islet-Kamouraska-Rivière-du-Loup:Louis Gagnon:Bloc Québécois","Bloc Québécois","Louis Gagnon","F2015:Montmagny-L'Islet-Kamouraska-Rivière-du-Loup",7939,16.12,NA,"23835.49",FALSE
"Montmagny-L'Islet-Kamouraska-Rivière-du-Loup","F2015",1,"F2015:Montmagny-L'Islet-Kamouraska-Rivière-du-Loup:Marie-Josée Normand:Liberal","Liberal","Marie-Josée Normand","F2015:Montmagny-L'Islet-Kamouraska-Rivière-du-Loup",14002,28.43,NA,"14137.69",FALSE
"Moose Jaw-Lake Centre-Lanigan","F2015",1,"F2015:Moose Jaw-Lake Centre-Lanigan:Dustan Hlady:New Democratic","New Democratic","Dustan Hlady","F2015:Moose Jaw-Lake Centre-Lanigan",9978,23.78,NA,"51621.27",FALSE
"Moose Jaw-Lake Centre-Lanigan","F2015",2,"F2015:Moose Jaw-Lake Centre-Lanigan:Perry Juttla:Liberal","Liberal","Perry Juttla","F2015:Moose Jaw-Lake Centre-Lanigan",7545,17.98,NA,"9767.66",FALSE
"Moose Jaw-Lake Centre-Lanigan","F2015",3,"F2015:Moose Jaw-Lake Centre-Lanigan:Shawn Setyo:Green","Green","Shawn Setyo","F2015:Moose Jaw-Lake Centre-Lanigan",961,2.29,NA,"526.74",FALSE
"Moose Jaw-Lake Centre-Lanigan","F2015",0,"F2015:Moose Jaw-Lake Centre-Lanigan:Tom Lukiwski:Conservative","Conservative","Tom Lukiwski","F2015:Moose Jaw-Lake Centre-Lanigan",23273,55.46,NA,"92066.05",TRUE
"Mount Royal","F2015",0,"F2015:Mount Royal:Anthony Housefather:Liberal","Liberal","Anthony Housefather","F2015:Mount Royal",24187,50.34,NA,"95380.32",TRUE
"Mount Royal","F2015",3,"F2015:Mount Royal:Jade Bossé-Bélanger:Bloc Québécois","Bloc Québécois","Jade Bossé-Bélanger","F2015:Mount Royal",908,1.9,NA,"198.94",FALSE
"Mount Royal","F2015",2,"F2015:Mount Royal:Mario Jacinto Rimbao:New Democratic","New Democratic","Mario Jacinto Rimbao","F2015:Mount Royal",3884,8.08,NA,"8395.91",FALSE
"Mount Royal","F2015",1,"F2015:Mount Royal:Robert Libman:Conservative","Conservative","Robert Libman","F2015:Mount Royal",18201,37.88,NA,"157866.0",FALSE
"Mount Royal","F2015",4,"F2015:Mount Royal:Timothy Landry:Green","Green","Timothy Landry","F2015:Mount Royal",747,1.55,NA,NA,FALSE
"Mégantic-L'Érable","F2015",1,"F2015:Mégantic-L'Érable:David Berthiaume:Liberal","Liberal","David Berthiaume","F2015:Mégantic-L'Érable",13308,28.14,NA,"15610.11",FALSE
"Mégantic-L'Érable","F2015",2,"F2015:Mégantic-L'Érable:Jean-François Delisle:New Democratic","New Democratic","Jean-François Delisle","F2015:Mégantic-L'Érable",10386,21.96,NA,"59606.77",FALSE
"Mégantic-L'Érable","F2015",4,"F2015:Mégantic-L'Érable:Justin Gervais:Green","Green","Justin Gervais","F2015:Mégantic-L'Érable",1006,2.13,NA,NA,FALSE
"Mégantic-L'Érable","F2015",0,"F2015:Mégantic-L'Érable:Luc Berthold:Conservative","Conservative","Luc Berthold","F2015:Mégantic-L'Érable",16749,35.42,NA,"80017.18",TRUE
"Mégantic-L'Érable","F2015",3,"F2015:Mégantic-L'Érable:Virginie Provost:Bloc Québécois","Bloc Québécois","Virginie Provost","F2015:Mégantic-L'Érable",5838,12.35,NA,"4049.48",FALSE
"Nanaimo-Ladysmith","F2015",2,"F2015:Nanaimo-Ladysmith:Mark Allen MacDonald:Conservative","Conservative","Mark Allen MacDonald","F2015:Nanaimo-Ladysmith",16637,23.4,NA,"132376.87",FALSE
"Nanaimo-Ladysmith","F2015",3,"F2015:Nanaimo-Ladysmith:Paul Manly:Green","Green","Paul Manly","F2015:Nanaimo-Ladysmith",14074,19.8,NA,"145016.61",FALSE
"Nanaimo-Ladysmith","F2015",0,"F2015:Nanaimo-Ladysmith:Sheila Malcolmson:New Democratic","New Democratic","Sheila Malcolmson","F2015:Nanaimo-Ladysmith",23651,33.2,NA,"136135.63",TRUE
"Nanaimo-Ladysmith","F2015",1,"F2015:Nanaimo-Ladysmith:Tim Tessier:Liberal","Liberal","Tim Tessier","F2015:Nanaimo-Ladysmith",16753,23.5,NA,"21699.17",FALSE
"Nepean","F2015",1,"F2015:Nepean:Andy Wang:Conservative","Conservative","Andy Wang","F2015:Nepean",23442,36.13,NA,"160893.69",FALSE
"Nepean","F2015",0,"F2015:Nepean:Chandra Arya:Liberal","Liberal","Chandra Arya","F2015:Nepean",34017,52.42,NA,"180234.39",TRUE
"Nepean","F2015",3,"F2015:Nepean:Jean-Luc Roger Cooke:Green","Green","Jean-Luc Roger Cooke","F2015:Nepean",1513,2.33,NA,"14291.13",FALSE
"Nepean","F2015",2,"F2015:Nepean:Sean Devine:New Democratic","New Democratic","Sean Devine","F2015:Nepean",5324,8.2,NA,"23472.19",FALSE
"New Brunswick Southwest","F2015",2,"F2015:New Brunswick Southwest:Andrew Graham:New Democratic","New Democratic","Andrew Graham","F2015:New Brunswick Southwest",4768,12.57,NA,"14930.22",FALSE
"New Brunswick Southwest","F2015",3,"F2015:New Brunswick Southwest:Gayla MacIntosh:Green","Green","Gayla MacIntosh","F2015:New Brunswick Southwest",1877,4.95,NA,"1331.74",FALSE
"New Brunswick Southwest","F2015",1,"F2015:New Brunswick Southwest:John Williamson:Conservative","Conservative","John Williamson","F2015:New Brunswick Southwest",14625,38.56,NA,"115782.35",FALSE
"New Brunswick Southwest","F2015",0,"F2015:New Brunswick Southwest:Karen Ludwig:Liberal","Liberal","Karen Ludwig","F2015:New Brunswick Southwest",16656,43.92,NA,"58390.36",TRUE
"New Westminster-Burnaby","F2015",2,"F2015:New Westminster-Burnaby:Chloé Ellis:Conservative","Conservative","Chloé Ellis","F2015:New Westminster-Burnaby",10512,19.97,NA,"16364.97",FALSE
"New Westminster-Burnaby","F2015",3,"F2015:New Westminster-Burnaby:Kyle Routledge:Green","Green","Kyle Routledge","F2015:New Westminster-Burnaby",2487,4.72,NA,"1669.47",FALSE
"New Westminster-Burnaby","F2015",0,"F2015:New Westminster-Burnaby:Peter Julian:New Democratic","New Democratic","Peter Julian","F2015:New Westminster-Burnaby",22876,43.46,NA,"93602.98",TRUE
"New Westminster-Burnaby","F2015",1,"F2015:New Westminster-Burnaby:Sasha Ramnarine:Liberal","Liberal","Sasha Ramnarine","F2015:New Westminster-Burnaby",15253,28.97,NA,"11829.89",FALSE
"Newmarket-Aurora","F2015",0,"F2015:Newmarket-Aurora:Kyle Peterson:Liberal","Liberal","Kyle Peterson","F2015:Newmarket-Aurora",25508,45.18,NA,"84535.55",TRUE
"Newmarket-Aurora","F2015",1,"F2015:Newmarket-Aurora:Lois Brown:Conservative","Conservative","Lois Brown","F2015:Newmarket-Aurora",24057,42.61,NA,"162456.63",FALSE
"Newmarket-Aurora","F2015",3,"F2015:Newmarket-Aurora:Vanessa Long:Green","Green","Vanessa Long","F2015:Newmarket-Aurora",1331,2.36,NA,"2677.04",FALSE
"Newmarket-Aurora","F2015",2,"F2015:Newmarket-Aurora:Yvonne Kelly:New Democratic","New Democratic","Yvonne Kelly","F2015:Newmarket-Aurora",4806,8.51,NA,"26593.85",FALSE
"Niagara Centre","F2015",3,"F2015:Niagara Centre:David Clow:Green","Green","David Clow","F2015:Niagara Centre",1316,2.41,NA,NA,FALSE
"Niagara Centre","F2015",2,"F2015:Niagara Centre:Leanna Villella:Conservative","Conservative","Leanna Villella","F2015:Niagara Centre",16248,29.71,NA,"53250.55",FALSE
"Niagara Centre","F2015",1,"F2015:Niagara Centre:Malcolm Allen:New Democratic","New Democratic","Malcolm Allen","F2015:Niagara Centre",17218,31.49,NA,"112516.69",FALSE
"Niagara Centre","F2015",0,"F2015:Niagara Centre:Vance Badawey:Liberal","Liberal","Vance Badawey","F2015:Niagara Centre",19513,35.68,NA,"68715.34",TRUE
"Niagara Falls","F2015",2,"F2015:Niagara Falls:Carolynn Ioannoni:New Democratic","New Democratic","Carolynn Ioannoni","F2015:Niagara Falls",13525,20.9,NA,"31267.04",FALSE
"Niagara Falls","F2015",0,"F2015:Niagara Falls:Rob Nicholson:Conservative","Conservative","Rob Nicholson","F2015:Niagara Falls",27235,42.09,NA,"154867.12",TRUE
"Niagara Falls","F2015",1,"F2015:Niagara Falls:Ron Planche:Liberal","Liberal","Ron Planche","F2015:Niagara Falls",22318,34.49,NA,"63639.74",FALSE
"Niagara Falls","F2015",3,"F2015:Niagara Falls:Steven Soos:Green","Green","Steven Soos","F2015:Niagara Falls",1633,2.52,NA,"3055.92",FALSE
"Niagara West","F2015",0,"F2015:Niagara West:Dean Allison:Conservative","Conservative","Dean Allison","F2015:Niagara West",24732,48.82,NA,"81875.54",TRUE
"Niagara West","F2015",2,"F2015:Niagara West:Nameer Rahman:New Democratic","New Democratic","Nameer Rahman","F2015:Niagara West",5802,11.45,NA,"12449.14",FALSE
"Niagara West","F2015",1,"F2015:Niagara West:Phil Rose:Liberal","Liberal","Phil Rose","F2015:Niagara West",16581,32.73,NA,"55489.05",FALSE
"Niagara West","F2015",3,"F2015:Niagara West:Sid Frere:Green","Green","Sid Frere","F2015:Niagara West",1511,2.98,NA,"990.69",FALSE
"Nickel Belt","F2015",2,"F2015:Nickel Belt:Aino Laamanen:Conservative","Conservative","Aino Laamanen","F2015:Nickel Belt",8221,16.74,NA,"14060.79",FALSE
"Nickel Belt","F2015",1,"F2015:Nickel Belt:Claude Gravelle:New Democratic","New Democratic","Claude Gravelle","F2015:Nickel Belt",18556,37.78,NA,"94855.24",FALSE
"Nickel Belt","F2015",0,"F2015:Nickel Belt:Marc Serré:Liberal","Liberal","Marc Serré","F2015:Nickel Belt",21021,42.8,NA,"39869.3",TRUE
"Nickel Belt","F2015",3,"F2015:Nickel Belt:Stuart McCall:Green","Green","Stuart McCall","F2015:Nickel Belt",1217,2.48,NA,"3772.22",FALSE
"Nipissing-Timiskaming","F2015",0,"F2015:Nipissing-Timiskaming:Anthony Rota:Liberal","Liberal","Anthony Rota","F2015:Nipissing-Timiskaming",25357,51.88,NA,"111880.91",TRUE
"Nipissing-Timiskaming","F2015",1,"F2015:Nipissing-Timiskaming:Jay Aspin:Conservative","Conservative","Jay Aspin","F2015:Nipissing-Timiskaming",14325,29.31,NA,"88713.85",FALSE
"Nipissing-Timiskaming","F2015",2,"F2015:Nipissing-Timiskaming:Kathleen Jodouin:New Democratic","New Democratic","Kathleen Jodouin","F2015:Nipissing-Timiskaming",7936,16.24,NA,"25717.06",FALSE
"Nipissing-Timiskaming","F2015",3,"F2015:Nipissing-Timiskaming:Nicole Peltier:Green","Green","Nicole Peltier","F2015:Nipissing-Timiskaming",1257,2.57,NA,"2243.82",FALSE
"North Island-Powell River","F2015",3,"F2015:North Island-Powell River:Brenda Sayers:Green","Green","Brenda Sayers","F2015:North Island-Powell River",4940,8.16,NA,"37000.01",FALSE
"North Island-Powell River","F2015",1,"F2015:North Island-Powell River:Laura Smith:Conservative","Conservative","Laura Smith","F2015:North Island-Powell River",15840,26.17,NA,"83346.0",FALSE
"North Island-Powell River","F2015",2,"F2015:North Island-Powell River:Peter Schwarzhoff:Liberal","Liberal","Peter Schwarzhoff","F2015:North Island-Powell River",15416,25.47,NA,"40436.14",FALSE
"North Island-Powell River","F2015",0,"F2015:North Island-Powell River:Rachel Blaney:New Democratic","New Democratic","Rachel Blaney","F2015:North Island-Powell River",24340,40.21,NA,"139441.92",TRUE
"North Okanagan-Shuswap","F2015",3,"F2015:North Okanagan-Shuswap:Chris George:Green","Green","Chris George","F2015:North Okanagan-Shuswap",3608,5.16,NA,"6792.93",FALSE
"North Okanagan-Shuswap","F2015",1,"F2015:North Okanagan-Shuswap:Cindy Derkaz:Liberal","Liberal","Cindy Derkaz","F2015:North Okanagan-Shuswap",20949,29.95,NA,"76594.1",FALSE
"North Okanagan-Shuswap","F2015",2,"F2015:North Okanagan-Shuswap:Jacqui Gingras:New Democratic","New Democratic","Jacqui Gingras","F2015:North Okanagan-Shuswap",17907,25.6,NA,"81410.56",FALSE
"North Okanagan-Shuswap","F2015",0,"F2015:North Okanagan-Shuswap:Mel Arnold:Conservative","Conservative","Mel Arnold","F2015:North Okanagan-Shuswap",27490,39.3,NA,"94762.9",TRUE
"North Vancouver","F2015",1,"F2015:North Vancouver:Andrew Saxton:Conservative","Conservative","Andrew Saxton","F2015:North Vancouver",17301,26.88,NA,"149776.24",FALSE
"North Vancouver","F2015",3,"F2015:North Vancouver:Carleen Thomas:New Democratic","New Democratic","Carleen Thomas","F2015:North Vancouver",5015,7.79,NA,"21413.99",FALSE
"North Vancouver","F2015",2,"F2015:North Vancouver:Claire Martin:Green","Green","Claire Martin","F2015:North Vancouver",5350,8.31,NA,"135108.48",FALSE
"North Vancouver","F2015",0,"F2015:North Vancouver:Jonathan Wilkinson:Liberal","Liberal","Jonathan Wilkinson","F2015:North Vancouver",36458,56.65,NA,"149970.51",TRUE
"Northumberland-Peterborough South","F2015",1,"F2015:Northumberland-Peterborough South:Adam Moulton:Conservative","Conservative","Adam Moulton","F2015:Northumberland-Peterborough South",25165,39.56,NA,"135349.14",FALSE
"Northumberland-Peterborough South","F2015",0,"F2015:Northumberland-Peterborough South:Kim Rudd:Liberal","Liberal","Kim Rudd","F2015:Northumberland-Peterborough South",27043,42.51,NA,"114323.76",TRUE
"Northumberland-Peterborough South","F2015",3,"F2015:Northumberland-Peterborough South:Patricia Sinnott:Green","Green","Patricia Sinnott","F2015:Northumberland-Peterborough South",1990,3.13,NA,"1350.03",FALSE
"Northumberland-Peterborough South","F2015",2,"F2015:Northumberland-Peterborough South:Russ Christianson:New Democratic","New Democratic","Russ Christianson","F2015:Northumberland-Peterborough South",9411,14.8,NA,"41225.56",FALSE
"Northwest Territories","F2015",1,"F2015:Northwest Territories:Dennis Bevington:New Democratic","New Democratic","Dennis Bevington","F2015:Northwest Territories",5783,30.48,NA,"37599.86",FALSE
"Northwest Territories","F2015",2,"F2015:Northwest Territories:Floyd Roland:Conservative","Conservative","Floyd Roland","F2015:Northwest Territories",3481,18.35,NA,NA,FALSE
"Northwest Territories","F2015",3,"F2015:Northwest Territories:John Moore:Green","Green","John Moore","F2015:Northwest Territories",537,2.83,NA,NA,FALSE
"Northwest Territories","F2015",0,"F2015:Northwest Territories:Michael McLeod:Liberal","Liberal","Michael McLeod","F2015:Northwest Territories",9172,48.34,NA,"71207.71",TRUE
"Notre-Dame-de-Grâce-Westmount","F2015",1,"F2015:Notre-Dame-de-Grâce-Westmount:James Hughes:New Democratic","New Democratic","James Hughes","F2015:Notre-Dame-de-Grâce-Westmount",11229,21.76,NA,"121985.65",FALSE
"Notre-Dame-de-Grâce-Westmount","F2015",0,"F2015:Notre-Dame-de-Grâce-Westmount:Marc Garneau:Liberal","Liberal","Marc Garneau","F2015:Notre-Dame-de-Grâce-Westmount",29755,57.67,NA,"116633.55",TRUE
"Notre-Dame-de-Grâce-Westmount","F2015",3,"F2015:Notre-Dame-de-Grâce-Westmount:Melissa Kate Wheeler:Green","Green","Melissa Kate Wheeler","F2015:Notre-Dame-de-Grâce-Westmount",1581,3.06,NA,"1243.5",FALSE
"Notre-Dame-de-Grâce-Westmount","F2015",2,"F2015:Notre-Dame-de-Grâce-Westmount:Richard Sagala:Conservative","Conservative","Richard Sagala","F2015:Notre-Dame-de-Grâce-Westmount",7414,14.37,NA,"23826.12",FALSE
"Notre-Dame-de-Grâce-Westmount","F2015",4,"F2015:Notre-Dame-de-Grâce-Westmount:Simon Quesnel:Bloc Québécois","Bloc Québécois","Simon Quesnel","F2015:Notre-Dame-de-Grâce-Westmount",1282,2.48,NA,"2358.94",FALSE
"Nunavut","F2015",0,"F2015:Nunavut:Hunter Tootoo:Liberal","Liberal","Hunter Tootoo","F2015:Nunavut",5619,47.11,NA,"32110.96",TRUE
"Nunavut","F2015",1,"F2015:Nunavut:Jack Iyerak Anawak:New Democratic","New Democratic","Jack Iyerak Anawak","F2015:Nunavut",3171,26.58,NA,NA,FALSE
"Nunavut","F2015",2,"F2015:Nunavut:Leona Aglukkaq:Conservative","Conservative","Leona Aglukkaq","F2015:Nunavut",2956,24.78,NA,"36393.17",FALSE
"Nunavut","F2015",3,"F2015:Nunavut:Spencer Rocchi:Green","Green","Spencer Rocchi","F2015:Nunavut",182,1.53,NA,NA,FALSE
"Oakville North-Burlington","F2015",3,"F2015:Oakville North-Burlington:Adnan Shahbaz:Green","Green","Adnan Shahbaz","F2015:Oakville North-Burlington",968,1.6,NA,"2273.28",FALSE
"Oakville North-Burlington","F2015",1,"F2015:Oakville North-Burlington:Effie Triantafilopoulos:Conservative","Conservative","Effie Triantafilopoulos","F2015:Oakville North-Burlington",26342,43.33,NA,"133882.22",FALSE
"Oakville North-Burlington","F2015",2,"F2015:Oakville North-Burlington:Janice Best:New Democratic","New Democratic","Janice Best","F2015:Oakville North-Burlington",4405,7.25,NA,"10112.38",FALSE
"Oakville North-Burlington","F2015",0,"F2015:Oakville North-Burlington:Pam Damoff:Liberal","Liberal","Pam Damoff","F2015:Oakville North-Burlington",28415,46.74,NA,"87266.36",TRUE
"Oakville","F2015",2,"F2015:Oakville:Che Marville:New Democratic","New Democratic","Che Marville","F2015:Oakville",3830,5.92,NA,"12633.98",FALSE
"Oakville","F2015",3,"F2015:Oakville:David Doel:Green","Green","David Doel","F2015:Oakville",1420,2.19,NA,"1662.12",FALSE
"Oakville","F2015",0,"F2015:Oakville:John Oliver:Liberal","Liberal","John Oliver","F2015:Oakville",31967,49.4,NA,"101542.36",TRUE
"Oakville","F2015",1,"F2015:Oakville:Terence Young:Conservative","Conservative","Terence Young","F2015:Oakville",27487,42.48,NA,"164576.53",FALSE
"Orléans","F2015",0,"F2015:Orléans:Andrew Leslie:Liberal","Liberal","Andrew Leslie","F2015:Orléans",46542,59.67,NA,"186398.15",TRUE
"Orléans","F2015",2,"F2015:Orléans:Nancy Tremblay:New Democratic","New Democratic","Nancy Tremblay","F2015:Orléans",6215,7.97,NA,"9314.72",FALSE
"Orléans","F2015",3,"F2015:Orléans:Raphaël Morin:Green","Green","Raphaël Morin","F2015:Orléans",1410,1.81,NA,"3260.02",FALSE
"Orléans","F2015",1,"F2015:Orléans:Royal Galipeau:Conservative","Conservative","Royal Galipeau","F2015:Orléans",23821,30.54,NA,"126974.94",FALSE
"Oshawa","F2015",0,"F2015:Oshawa:Colin Carrie:Conservative","Conservative","Colin Carrie","F2015:Oshawa",23162,38.17,NA,"119096.25",TRUE
"Oshawa","F2015",1,"F2015:Oshawa:Mary Fowler:New Democratic","New Democratic","Mary Fowler","F2015:Oshawa",19339,31.87,NA,"124250.16",FALSE
"Oshawa","F2015",3,"F2015:Oshawa:Michael Dempsey:Green","Green","Michael Dempsey","F2015:Oshawa",1522,2.51,NA,"10.22",FALSE
"Oshawa","F2015",2,"F2015:Oshawa:Tito-Dante Marimpietri:Liberal","Liberal","Tito-Dante Marimpietri","F2015:Oshawa",16588,27.33,NA,"26849.94",FALSE
"Ottawa Centre","F2015",0,"F2015:Ottawa Centre:Catherine McKenna:Liberal","Liberal","Catherine McKenna","F2015:Ottawa Centre",32111,42.66,NA,"192865.14",TRUE
"Ottawa Centre","F2015",2,"F2015:Ottawa Centre:Damian Konstantinakos:Conservative","Conservative","Damian Konstantinakos","F2015:Ottawa Centre",10943,14.49,NA,"74191.6",FALSE
"Ottawa Centre","F2015",1,"F2015:Ottawa Centre:Paul Dewar:New Democratic","New Democratic","Paul Dewar","F2015:Ottawa Centre",29098,38.54,NA,"196692.8",FALSE
"Ottawa Centre","F2015",3,"F2015:Ottawa Centre:Tom Milroy:Green","Green","Tom Milroy","F2015:Ottawa Centre",2246,2.97,NA,"5564.56",FALSE
"Ottawa South","F2015",0,"F2015:Ottawa South:David McGuinty:Liberal","Liberal","David McGuinty","F2015:Ottawa South",38831,60.06,NA,"119103.32",TRUE
"Ottawa South","F2015",1,"F2015:Ottawa South:Dev Balkissoon:Conservative","Conservative","Dev Balkissoon","F2015:Ottawa South",15711,24.3,NA,"89467.46",FALSE
"Ottawa South","F2015",2,"F2015:Ottawa South:George Brown:New Democratic","New Democratic","George Brown","F2015:Ottawa South",7480,11.57,NA,"18683.33",FALSE
"Ottawa South","F2015",3,"F2015:Ottawa South:John Redins:Green","Green","John Redins","F2015:Ottawa South",1888,2.92,NA,"3221.56",FALSE
